PUID_SIX,GENDER_DESC,REPORTING_ETHNICITY,UNDERREPRESENTED_MINORITY_IND,ADMISSIONS_ATTRIBUTE_DESC,COUNTY_DESC,STATE_PROVINCE_DESC,NATION_DESC,RESIDENCY_DESC,CONFIDENTIALITY_IND,DECEASED_STATUS,ACADEMIC_PERIOD,ACADEMIC_PERIOD_DESC,CAMPUS,COURSE_IDENTIFICATION,COURSE_SECTION_NUMBER,COURSE_REFERENCE_NUMBER,REGISTRATION_STATUS,REGISTRATION_STATUS_DESC,FINAL_GRADE,REPEAT_COURSE_IND
258446,Male,Asian,N,,Alameda,California,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RE,**Registered**,A-,
258499,Male,Asian,N,,,Foreign County,India,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RW,**Web Registered**,C+,E
258509,Female,Hispanic/Latino,Y,1st Generation Student,Cook,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
258522,Male,White,N,,Los Angeles,California,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,019,28588,RE,**Registered**,A+,
258530,Male,White,N,,Hendricks,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RE,**Registered**,A-,
258548,Male,White,N,,Marion,Indiana,United States,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS22000,001,25707,W,Withdrawn-W,W,
258558,Female,Asian,N,,Morris,New Jersey,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RW,**Web Registered**,,
258585,Male,White,N,,Cook,Illinois,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS22000,002,25708,RE,**Registered**,A,
258623,Female,White,N,,Prince William,Virginia,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
258634,Female,White,N,,Dupage,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,003,27017,RE,**Registered**,,
258646,Female,White,N,,Posey,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,C-,
258654,Male,White,N,,Hamilton,Ohio,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,A,
258679,Male,White,N,,Tippecanoe,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,W,Withdrawn-W,W,
258685,Male,White,N,,Dakota,Minnesota,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,B-,
258697,Male,White,N,,Guernsey,Ohio,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RW,**Web Registered**,A+,
258741,Male,White,N,1st Generation Student,Posey,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RE,**Registered**,B,
258763,Male,2 or more races,N,,Plymouth,Massachusetts,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,A-,
258780,Female,International,N,,,,Taiwan,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RW,**Web Registered**,,
258812,Male,White,N,,Lake,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RW,**Web Registered**,,
258815,Male,White,N,,Bergen,New Jersey,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS22000,002,25708,RE,**Registered**,B+,
258944,Male,Asian,N,,Lehigh,Pennsylvania,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RW,**Web Registered**,A-,
258957,Female,Asian,N,1st Generation Student,Washtenaw,Michigan,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,019,28588,RE,**Registered**,A-,
258988,Male,White,N,,Santa Clara,California,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RE,**Registered**,B+,
259007,Female,White,N,,Alameda,California,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RW,**Web Registered**,A+,
259010,Female,2 or more races,N,,Cook,Illinois,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RE,**Registered**,B,
259041,Male,White,N,,Westchester,New York,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RW,**Web Registered**,A+,
259048,Male,White,N,,Steuben,New York,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RW,**Web Registered**,A+,
259138,Male,Black or African American,Y,1st Generation Student,St Joseph,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,002,27016,RW,**Web Registered**,,
259189,Male,White,N,,Warrick,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RE,**Registered**,C+,
259190,Female,Asian,N,,Porter,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,B+,
259230,Male,White,N,,Boone,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,W,Withdrawn-W,W,
259230,Male,White,N,,Boone,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RW,**Web Registered**,,
259237,Female,Black or African American,Y,1st Generation Student,Marion,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,002,27016,RE,**Registered**,,
259302,Male,White,N,,Rockland,New York,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RE,**Registered**,B+,
259312,Female,Hispanic/Latino,Y,1st Generation Student,Cook,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RW,**Web Registered**,,
259338,Male,White,N,,Butler,Pennsylvania,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RE,**Registered**,,
259365,Female,2 or more races,N,,Lake,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,B-,
259415,Male,White,N,,Greene,Ohio,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,019,28588,RE,**Registered**,A-,
259416,Male,White,N,,Elkhart,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RE,**Registered**,A+,
259423,Male,White,N,,Ramsey,Minnesota,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,A-,
259492,Male,White,N,,Erie,Pennsylvania,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,019,28588,RE,**Registered**,A-,
259504,Male,Asian,N,,Maricopa,Arizona,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,OL1,26669,RE,**Registered**,A,
259541,Male,White,N,,Tippecanoe,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RW,**Web Registered**,D,
259547,Male,White,N,1st Generation Student,Vanderburgh,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RW,**Web Registered**,A,
259595,Male,White,N,,Newton,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,003,27017,RW,**Web Registered**,,
259652,Male,White,N,,St Joseph,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RW,**Web Registered**,A,
259655,Male,White,N,,La Porte,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS22000,003,11270,RW,**Web Registered**,A+,
259674,Male,White,N,,Dekalb,Georgia,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,A,
259701,Female,White,N,,Norfolk,Massachusetts,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,A+,
259727,Male,White,N,,Wayne,Michigan,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,B+,
259740,Male,White,N,,Cook,Illinois,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,A+,
259786,Female,Asian,N,,Fort Bend,Texas,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RE,**Registered**,A-,
259801,Male,White,N,,Scott,Iowa,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RW,**Web Registered**,B,
259807,Male,Asian,N,,Hamilton,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RW,**Web Registered**,A,
259818,Female,International,N,,Lake,Illinois,,Foreign,N,N,202120,Spring 2021,PWL,PHYS22000,037,32657,RW,**Web Registered**,B,
259852,Female,White,N,1st Generation Student,Auglaize,Ohio,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,A,
259867,Male,White,N,1st Generation Student,St Joseph,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,C+,
259885,Female,International,N,,,,Dominican Republic,Foreign,N,N,202120,Spring 2021,PWL,PHYS17200,019,28588,RE,**Registered**,C+,
259898,Male,White,N,,Marion,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,019,28588,RE,**Registered**,B+,
259961,Male,Asian,N,,Carver,Minnesota,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,019,28588,RE,**Registered**,A,
259971,Male,Hispanic/Latino,Y,1st Generation Student,Tippecanoe,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS22000,002,25708,RW,**Web Registered**,A-,
259980,Male,White,N,,Vigo,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RW,**Web Registered**,D+,
259980,Male,White,N,,Vigo,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RW,**Web Registered**,,
260002,Male,White,N,,Hamilton,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,062,23960,RE,**Registered**,,
260035,Female,International,N,,,,Vietnam,Foreign,N,N,202120,Spring 2021,PWL,PHYS22000,OL1,26670,RE,**Registered**,A+,
260040,Male,Hispanic/Latino,Y,,Montgomery,Texas,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS22000,002,25708,RE,**Registered**,B-,
260066,Male,Asian,N,,Cook,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
260067,Male,White,N,1st Generation Student,St Joseph,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RE,**Registered**,B+,
260074,Male,White,N,,Contra Costa,California,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,B+,
260085,Female,Hispanic/Latino,Y,1st Generation Student,Morris,New Jersey,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RE,**Registered**,B,
260091,Male,International,N,1st Generation Student,,,Panama,Foreign,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,B+,
260106,Male,Hispanic/Latino,Y,,Hamilton,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RE,**Registered**,A+,
260120,Male,Hispanic/Latino,Y,1st Generation Student,Marion,Indiana,United States,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RW,**Web Registered**,,
260156,Male,Hispanic/Latino,Y,,,,Dominican Republic,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,B-,
260219,Male,International,N,,,,China,Foreign,N,N,202120,Spring 2021,PWL,PHYS17200,OL1,26669,RE,**Registered**,A-,
260242,Female,White,N,,Sarasota,Florida,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,003,27017,RE,**Registered**,,
260276,Female,International,N,,,,China,Foreign,N,N,202210,Fall 2021,PWL,PHYS22000,062,23960,RW,**Web Registered**,,
260283,Male,Asian,N,,Phelps,Missouri,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,B-,
260291,Female,International,N,,,,China,Foreign,N,N,202120,Spring 2021,PWL,PHYS17200,OL1,26669,RE,**Registered**,A+,
260419,Female,White,N,,Douglas,Colorado,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,A,
260495,Male,Asian,N,,Santa Clara,California,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RE,**Registered**,A+,
260541,Female,International,N,,,,China,Foreign,N,N,202120,Spring 2021,PWL,PHYS22000,OL1,26670,RW,**Web Registered**,A+,
260553,Female,Asian,N,,Vanderburgh,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,B-,
260665,Female,White,N,1st Generation Student,Hamilton,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RW,**Web Registered**,A-,
260772,Male,White,N,,Kings,New York,United States,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RW,**Web Registered**,A,
260786,Male,International,N,,,,Costa Rica,Foreign,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RE,**Registered**,B,
260792,Female,White,N,1st Generation Student,Hancock,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RE,**Registered**,B,
260810,Female,International,N,,,,India,Foreign,N,N,202120,Spring 2021,PWL,PHYS22000,OL1,26670,RE,**Registered**,A-,
260859,Male,White,N,,Hendricks,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,OL1,26669,RE,**Registered**,B+,
260901,Male,Asian,N,,Fairfax,Virginia,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,A-,
260917,Male,2 or more races,N,,Morris,New Jersey,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,OL2,26668,RE,**Registered**,B,
260927,Male,Black or African American,Y,,Saint Louis City,Missouri,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,W,Withdrawn-W,W,
260928,Male,Black or African American,Y,,Frederick,Maryland,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,C+,
260968,Male,Hispanic/Latino,Y,,Lake,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,002,27016,RE,**Registered**,,
260981,Male,White,N,,Saint Louis,Missouri,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,A-,
260987,Male,White,N,,Vanderburgh,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RW,**Web Registered**,B-,
260991,Female,Hispanic/Latino,Y,,Aiken,South Carolina,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
261015,Male,White,N,,Dakota,Minnesota,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,A-,
261071,Male,2 or more races,N,,Oakland,Michigan,United States,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,B,
261110,Male,White,N,,Cook,Illinois,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS22000,001,25707,RE,**Registered**,C+,
261125,Female,Asian,N,,Kane,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
261141,Male,Asian,N,1st Generation Student,Marion,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RE,**Registered**,B,
261183,Female,White,N,,Vigo,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
261207,Male,White,N,,Dupage,Illinois,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RW,**Web Registered**,A-,
261259,Male,International,N,,,,India,Foreign,N,N,202120,Spring 2021,PWL,PHYS17200,OL1,26669,RE,**Registered**,A,
261298,Male,White,N,,Vermillion,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,019,28588,RE,**Registered**,C-,
261326,Female,White,N,,Tippecanoe,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RW,**Web Registered**,A-,
261338,Male,White,N,,Saint Louis,Missouri,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,A-,
261342,Female,White,N,,Orange,California,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,B+,
261384,Male,White,N,,Barnstable,Massachusetts,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,A,
261386,Female,White,N,,Kings,New York,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,B,
261390,Male,White,N,,Clark,Nevada,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,B-,
261403,Male,Asian,N,,Oakland,Michigan,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RW,**Web Registered**,,
261487,Male,White,N,,Johnson,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS22000,002,25708,RE,**Registered**,B-,
261508,Male,Hispanic/Latino,Y,1st Generation Student,Johnson,Indiana,United States,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,C+,
261510,Male,Asian,N,,Santa Clara,California,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,062,23960,RW,**Web Registered**,,
261570,Female,White,N,,Sacramento,California,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS22000,003,11270,RE,**Registered**,A,
261598,Male,Hispanic/Latino,Y,,Knox,Tennessee,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,A,
261622,Female,White,N,,Perry,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,C+,
261700,Female,Asian,N,,Kane,Illinois,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RE,**Registered**,B,
261711,Male,White,N,,Tippecanoe,Indiana,United States,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RW,**Web Registered**,C,
261723,Male,International,N,1st Generation Student,,,Republic of Korea,Foreign,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RW,**Web Registered**,,
261743,Male,Asian,N,,Tippecanoe,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,A,
261745,Male,White,N,,New London,Connecticut,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RW,**Web Registered**,A+,
261785,Male,White,N,,Wayne,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS22000,001,25707,RE,**Registered**,C,
261827,Female,White,N,,Bucks,Pennsylvania,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,F,E
261829,Male,White,N,,Anne Arundel,Maryland,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RW,**Web Registered**,B-,
261833,Male,White,N,,Fulton,Georgia,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,W,Withdrawn-W,W,
261870,Male,White,N,,Greene,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,A+,
261925,Male,International,N,1st Generation Student,,,China,Foreign,N,N,202120,Spring 2021,PWL,PHYS17200,OL1,26669,RW,**Web Registered**,B-,
261933,Male,White,N,1st Generation Student,Strafford,New Hampshire,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,W,Withdrawn-W,W,
261978,Male,International,N,,,,China,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,092,21307,RE,**Registered**,,
262017,Female,2 or more races,Y,,Hamilton,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS22000,003,11270,W,Withdrawn-W,W,
262080,Female,White,N,,Morris,New Jersey,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,019,28588,RW,**Web Registered**,A-,
262088,Male,Asian,N,,Los Angeles,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,092,21307,RW,**Web Registered**,,
262126,Male,Unknown,N,,Fairfield,Connecticut,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RW,**Web Registered**,,
262179,Female,White,N,,Allen,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,W,Withdrawn-W,W,
262240,Male,Asian,N,,Middlesex,New Jersey,United States,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,019,28588,RW,**Web Registered**,A,
262246,Male,Asian,N,,Santa Clara,California,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS22000,001,25707,RW,**Web Registered**,A,
262272,Female,White,N,,Porter,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RW,**Web Registered**,B,
262284,Male,White,N,,Orleans,Louisiana,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,019,28588,RE,**Registered**,B-,
262293,Male,White,N,,Washington,Rhode Island,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,OL1,26669,RE,**Registered**,A+,
262345,Male,Hispanic/Latino,Y,,Allen,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,A-,
262353,Male,White,N,,Porter,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,018,28587,RW,**Web Registered**,A,
262356,Male,White,N,1st Generation Student,Macomb,Michigan,United States,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RE,**Registered**,B+,
262397,Male,White,N,,Kosciusko,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RW,**Web Registered**,A+,I
262418,Female,White,N,1st Generation Student,Tippecanoe,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,C+,
262461,Male,White,N,,Porter,Indiana,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS22000,003,11270,RE,**Registered**,C+,
262554,Male,White,N,,Ocean,New Jersey,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,A+,
262608,Female,White,N,,Porter,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
262623,Male,White,N,,Hennepin,Minnesota,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,002,27016,RE,**Registered**,,
262626,Male,White,N,,Jefferson,Kentucky,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,F,
262626,Male,White,N,,Jefferson,Kentucky,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RW,**Web Registered**,,
262630,Female,Asian,N,,Queens,New York,United States,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,OL1,26669,RE,**Registered**,B,
262647,Female,Hispanic/Latino,Y,,Broward,Florida,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,RE,**Registered**,B+,
262656,Male,White,N,,San Diego,California,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RE,**Registered**,B+,
262659,Female,White,N,,Hancock,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,017,28586,RE,**Registered**,B+,
262684,Male,2 or more races,N,,Los Angeles,California,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,019,28588,RE,**Registered**,A,
262698,Male,International,N,,Washington,Pennsylvania,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,022,28591,W,Withdrawn-W,W,
262698,Male,International,N,,Washington,Pennsylvania,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,092,21307,RW,**Web Registered**,,
262747,Male,Asian,N,,Wake,North Carolina,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS22000,001,25707,RE,**Registered**,B+,
262753,Male,Hispanic/Latino,Y,,Lake,Illinois,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RE,**Registered**,A,
262797,Male,White,N,,Cook,Illinois,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RW,**Web Registered**,,
262801,Male,Black or African American,Y,,King,Washington,United States,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,A+,
262816,Male,International,N,,,,Mexico,Foreign,N,N,202120,Spring 2021,PWL,PHYS17200,OL1,26669,RE,**Registered**,B,
262828,Male,White,N,1st Generation Student,Jackson,Indiana,United States,Resident,N,N,202120,Spring 2021,PWL,PHYS22000,001,25707,RW,**Web Registered**,F,I
262856,Male,White,N,,Hendricks,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS22000,003,11270,RW,**Web Registered**,A,
262869,Male,White,N,,Cook,Illinois,,Non-Resident,N,N,202120,Spring 2021,PWL,PHYS17200,021,28590,RE,**Registered**,B+,
262895,Female,White,N,,Greene,Indiana,,Resident,N,N,202120,Spring 2021,PWL,PHYS17200,020,28589,RE,**Registered**,B,
